 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
boast 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212925e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 1.50425382473e-87 1.78571428571e-102 1.36986387933e-102 1.44690229039e-99 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 2.93430141995e-47 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 1.26632479013e-20 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 0.0307137392979 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
body 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.23132342103e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 0.0117769441072 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31302928893e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
bootless 5.31593221694e-102 0.0249999942748 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
bore 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 0.0224819027494 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
born 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 0.0236896883099 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
bosom 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.79081817908e-95 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 0.0117769441072 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31366264538e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
both 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278696923e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 9.87854872431e-32 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 0.0393533926322 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
boughs 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 0.0319927655543 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
boundless 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 0.00925427624039 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
bow 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.80498887244e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 0.132869303211 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 0.000192414523535 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
brain 0.0220888952522 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 0.0909090909091 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 0.0065490038221 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 7.06111925888e-16 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07170075083e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 0.0666666665441
brand 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 0.0370370369925 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428552905e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
brass 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 2.18074277901e-102 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 3.69041672354e-102 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648943e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 0.0117769441072 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.7590140452e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
breasts 5.31593221694e-102 2.49999942748e-102 3.44827586207e-102 3.73307877174e-102 4.24102892724e-102 2.36896883099e-102 9.09090909091e-102 1.4492765236e-102 7.39018930055e-102 6.31089424329e-102 7.69230769231e-102 3.0033309977e-102 5.55590400299e-102 3.19927655543e-102 5.08444583307e-102 4.33300607496e-102 0.0218074277901 5.87422930255e-102 6.73680212923e-102 9.13749873638e-102 1.1204886402e-102 1.08351972657e-101 2.10356605087e-102 4.6673337666e-102 3.18256988252e-102 3.98427035577e-102 1.78571428571e-102 1.36986387933e-102 3.70370369925e-102 9.847817676e-102 5.55555555557e-102 2.75038177809e-102 6.25e-102 3.43639303503e-102 3.18297445536e-102 4.36326426493e-102 1.11025624104e-101 6.67813856611e-102 5.83596145103e-30 7.14285714286e-102 4.16009882222e-102 2.79278661957e-102 4.69831491232e-102 3.39906416648e-102 1.20085176491e-101 5.02102394442e-102 2.24819027494e-102 4.36311965169e-102 1.25e-101 2.92909609203e-102 3.03869648942e-102 6.00499772382e-102 1.99305067019e-101 6.81101491966e-102 1.85296314229e-102 2.98804861781e-102 3.79428061433e-102 1.17769441072e-102 8.95860448304e-102 1.72586835891e-102 2.06155113377e-102 4.87281503895e-102 3.84615391501e-102 3.1377575112e-102 4.36960962377e-102 1.78571428571e-102 1.40706078704e-102 4.29153494976e-102 5.26313968749e-102 4.21132835974e-102 3.07137392979e-102 4.60414530343e-102 1.31177975441e-102 5.94022259673e-102 1.75901404518e-102 5.06827090031e-102 9.25427624039e-103 4.16756633836e-102 4.99998844353e-102 6.66666665441e-102
